('64CC5E92745110A2', [5, 5, 5, 5, 5, 5, 1, 0, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 4, 5, 5, 5, 5, 5])
('37C152307AC578A8', [2, 2, 1, 2, 3, 3, 2, 2, 3, 2, 4, 4, 2, 2, 3, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 4, 4, 2, 5, 2, 2, 2, 2, 4, 4, 0, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 4, 4, 2, 2, 5, 2])
('FF2D1A9A1121DF3A', [3, 2, 2, 2, 5, 2, 3, 2, 2, 2, 2, 2, 3, 3, 3, 3, 5, 4, 2, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 5, 2, 3, 3, 3, 2, 3, 3, 3, 2, 2, 2, 3, 2, 2, 3, 3, 2, 5, 2, 2, 2, 3, 3, 3, 3, 3, 2, 5, 2, 3, 3, 2, 2])
('5B8345D019F23FB8', [0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 5, 0, 0, 0, 5, 5, 0, 0, 1, 0, 5, 5, 5, 5, 5, 5, 0, 0, 0, 5, 1, 5, 0, 0, 0, 0, 0, 5, 0, 5])
('AE013E5E24A4511B', [5, 0, 5, 0, 5, 5, 5, 0, 5, 0, 5, 0, 5, 5, 5, 0, 5, 5, 5, 0, 5, 5, 5, 0, 5, 5, 5, 5, 0, 0, 5, 5, 5, 5, 0, 5, 5, 0, 0, 0, 0, 0, 4, 0, 5, 5, 5, 5, 5, 0, 5, 0, 5, 5, 5, 0, 3, 0, 0, 5, 0, 5, 0, 5])
('31D4358911F12494', [5, 0, 2, 1, 2, 0, 2, 0, 3, 1, 3, 1, 5, 5, 3, 3, 2, 1, 3, 1, 5, 5, 5, 1, 3, 2, 2, 2, 5, 5, 2, 2, 2, 0, 2, 2, 3, 1, 2, 2, 2, 1, 5, 5, 2, 3, 3, 0, 1, 1, 2, 1, 3, 0, 2, 2, 2, 2, 1, 1, 2, 3, 2, 2])
('605F1281313954C8', [1, 1, 1, 1, 4, 1, 4, 1, 1, 1, 3, 1, 1, 1, 4, 1, 1, 1, 1, 1, 3, 1, 3, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 1, 3, 1, 4, 4, 1, 1, 1, 1, 1, 1, 5, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 5, 1, 1])
('530A843C03C80825', [3, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 0, 3, 3, 2, 2, 1, 1, 2, 2, 2, 2])
('5CA019C9571B4FF1', [6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6])
('B6DC9C7BE702E6ED', [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0])
('C314828297B2139A', [1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 5, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3])
('926E0F521027C7D3', [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 3, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1])
('21DE328F2BD824B3', [0, 4, 2, 4, 3, 3, 4, 4, 4, 4, 2, 4, 5, 5, 4, 5, 2, 2, 3, 3, 2, 5, 4, 4, 4, 4, 4, 4, 5, 3, 5, 5, 0, 5, 4, 4, 2, 4, 2, 4, 2, 4, 4, 4, 3, 3, 4, 4, 0, 4, 4, 4, 2, 4, 2, 4, 3, 3, 5, 4, 5, 0, 0, 4])
('D3310E6E897D68B0', [2, 5, 1, 5, 5, 5, 2, 5, 5, 5, 5, 0, 5, 5, 5, 0, 5, 0, 5, 5, 5, 2, 5, 2, 2, 5, 0, 0, 5, 5, 2, 5, 2, 5, 5, 5, 1, 5, 4, 5, 2, 2, 2, 2, 5, 5, 1, 1, 5, 5, 5, 5, 0, 2, 0, 2, 2, 5, 5, 0, 2, 2, 2, 2])
('ED7A3D115C24FA0F', [5, 5, 3, 0, 5, 5, 0, 5, 0, 5, 3, 3, 5, 5, 5, 5, 0, 3, 0, 3, 0, 5, 0, 5, 0, 0, 0, 0, 3, 3, 0, 0, 5, 5, 0, 5, 5, 0, 0, 0, 4, 3, 5, 5, 0, 0, 3, 3, 5, 3, 0, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 5, 0, 5])
('211370BC4213AD74', [2, 4, 2, 3, 4, 4, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 0, 3, 3, 5, 2, 3, 0, 4, 2, 2, 2, 4, 2, 4, 3, 3, 2, 2, 2, 3, 2, 4, 2, 2, 4, 3, 4, 4, 2, 2, 4, 4, 2, 3, 4, 4, 2, 4, 2, 1, 2, 2, 2, 4, 2, 2, 2, 2])
('1CFFABD107469488', [4, 4, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 2, 2, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 2, 4, 2, 2, 4, 2, 4, 4, 4, 4, 4, 4, 5, 4, 2, 4, 4, 4, 1, 4, 4, 4, 4, 4, 2, 2, 2, 4, 4, 4, 4, 4, 2, 4, 2, 2, 2, 4])
('4FC7B2DB9C14F357', [4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 2, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 2, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 2, 4, 2, 4, 4, 4, 4, 4, 4, 4])
('B545A83A9E382B96', [3, 2, 3, 3, 1, 1, 1, 1, 1, 1, 5, 1, 1, 2, 3, 3, 3, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 2, 1, 1, 1, 1, 1, 1])
('A3A7ABD0B3FFCC99', [3, 2, 1, 2, 3, 3, 3, 2, 0, 2, 3, 3, 1, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 0, 1, 3, 3, 3, 3, 3, 1, 1, 0, 0, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3])
('B3896F889B04CE7D', [5, 5, 2, 2, 2, 2, 5, 5, 3, 3, 2, 2, 1, 2, 2, 5, 5, 2, 5, 5, 5, 5, 2, 3, 2, 2, 3, 3, 3, 3, 5, 5, 2, 2, 3, 2, 5, 5, 5, 3, 5, 5, 2, 2, 3, 3, 1, 2, 5, 5, 3, 2, 3, 3, 2, 5, 2, 2, 5, 5, 5, 2, 2, 2])
('12DEF5E8C497BE04', [3, 3, 5, 3, 3, 3, 0, 3, 5, 3, 0, 3, 0, 3, 0, 3, 0, 3, 3, 3, 5, 3, 3, 3, 0, 3, 0, 0, 3, 3, 0, 3, 5, 3, 5, 5, 3, 3, 3, 3, 3, 3, 0, 3, 0, 3, 0, 3, 0, 3, 3, 3, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0])
('668A77AD1DE39C05', [1, 2, 1, 1, 2, 2, 2, 2, 1, 1, 6, 2, 2, 1, 2, 0, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 2, 4, 2, 1, 4, 4, 6, 2, 4, 5, 3, 1, 2, 2, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2])
('3CBF27DAA96A8506', [5, 5, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3])
('D0B8F471CE342C20', [5, 5, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 4, 5, 5, 4, 4, 0, 0, 4, 1, 0, 0, 0, 1, 4, 4, 4, 4, 0, 4, 4, 4, 2, 2, 4, 5, 4, 4, 0, 0, 2, 4, 4, 4, 4, 4, 0, 4, 4, 1, 2, 2, 0, 4, 4, 4])
('AA42DAD4915CC300', [1, 3, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 1, 1, 6, 3, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 1, 1, 1, 1, 1, 1, 6, 3, 1, 1, 1, 6, 3, 3, 1, 1, 3, 3, 1, 1, 1, 1])
('0513B8305F906FB3', [4, 5, 5, 5, 4, 1, 4, 5, 4, 0, 5, 5, 0, 0, 0, 0, 4, 5, 4, 5, 2, 5, 5, 0, 5, 5, 4, 5, 4, 5, 1, 0, 4, 5, 4, 0, 5, 5, 0, 0, 5, 0, 5, 0, 5, 5, 5, 2, 5, 5, 4, 0, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 4])
('349EB20C66B2527A', [0, 0, 0, 5, 0, 0, 1, 1, 0, 1, 3, 3, 0, 0, 0, 0, 0, 5, 0, 0, 3, 3, 5, 5, 3, 3, 5, 3, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 3, 0, 5, 5, 0, 0, 0, 5, 0, 0, 3, 3, 0, 0, 0, 0, 2, 0, 2, 3, 0, 3, 0, 3, 0, 0])
('53972D081E4D3723', [5, 5, 5, 4, 5, 5, 5, 4, 1, 4, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 1, 5, 5, 1, 4, 5, 5, 3, 3, 1, 5, 5, 0, 5, 5, 5, 5, 1, 1, 1, 0, 1, 1, 5, 5, 5, 1, 5, 5, 4, 5, 5, 5, 4, 4, 1, 1, 1, 5, 1, 5, 5, 5])
('DDAE288B916BF412', [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 4, 0, 1, 0, 6, 0, 1, 4, 1, 0, 1, 1, 1, 1])
('7F3CE7DD3C9E1D6C', [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5])
('4209B6B852535EEE', [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])
('65B7BE51BB44661C', [1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 5, 1, 1, 1, 1, 0, 1, 1, 1, 0, 4, 0, 1, 1, 2, 1, 1, 2, 1, 0, 2, 2, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 0, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1])
('6980627DA1CC36EF', [3, 3, 2, 3, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 3, 2, 3, 3, 3, 3, 2, 2, 3, 2, 2, 2, 5, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3])
('FD23A6BE8DEF605F', [2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3])
('25D5205406CE4E6C', [1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])
('CCFCA1ECE9B40946', [4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4])
('F1C64609500FE39E', [2, 2, 5, 5, 0, 0, 5, 4, 2, 4, 1, 4, 2, 2, 2, 2, 5, 5, 2, 4, 5, 4, 2, 2, 5, 5, 5, 2, 2, 2, 4, 4, 2, 2, 0, 2, 4, 4, 2, 5, 5, 4, 5, 5, 4, 5, 4, 4, 5, 2, 2, 2, 2, 5, 2, 2, 0, 0, 5, 0, 0, 0, 4, 0])
('8AA30B20F4A7D930', [3, 3, 3, 3, 6, 1, 1, 1, 3, 3, 6, 6, 3, 3, 3, 3, 6, 6, 3, 3, 6, 6, 5, 5, 6, 3, 6, 6, 6, 6, 5, 5, 3, 3, 6, 3, 5, 3, 3, 3, 3, 3, 6, 6, 3, 1, 6, 6, 6, 3, 6, 6, 6, 6, 6, 5, 6, 3, 3, 3, 3, 3, 3, 3])
('5727CC381ACD384B', [4, 4, 4, 3, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 2, 4, 4, 4, 4, 3, 3, 3, 4, 2, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 4, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4])
('E23E176052826461', [2, 4, 3, 4, 5, 4, 5, 4, 5, 5, 4, 2, 5, 4, 4, 4, 5, 4, 5, 5, 5, 3, 4, 4, 5, 2, 2, 4, 5, 4, 0, 2, 4, 4, 4, 4, 4, 4, 5, 4, 2, 2, 4, 4, 2, 2, 5, 5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 0, 5, 3, 2, 5])
('8734A9A7EF9C1077', [4, 4, 1, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 2, 1, 4, 4, 1, 4, 4, 2, 2, 2, 2, 4, 4, 4, 4, 1, 1, 5, 5, 4, 4, 2, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 4, 0, 4, 4, 4, 2, 2, 1, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2])
('70C2313DD00C6785', [0, 0, 1, 0, 5, 0, 5, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 6, 0, 1, 0, 1, 2, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1])
('4F5CAC71F917363A', [1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])
('6435FC92CECE3A59', [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1])
('DEB3BC05E37C9F02', [6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 6, 1, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 1, 6, 2, 0, 5, 6])
('5B9AAB751329E1B1', [1, 1, 5, 5, 3, 5, 3, 2, 2, 3, 1, 1, 5, 5, 5, 5, 3, 3, 2, 2, 1, 2, 5, 3, 5, 2, 5, 5, 1, 1, 3, 1, 5, 5, 3, 3, 3, 2, 5, 2, 2, 2, 5, 2, 3, 3, 2, 2, 2, 0, 2, 2, 3, 2, 2, 2, 5, 0, 2, 2, 3, 1, 1, 3])
('B8F848BF0FDC6D37', [5, 1, 1, 3, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])
('8D2F6C1D5656844B', [1, 0, 0, 1, 1, 0, 4, 4, 0, 0, 5, 5, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 0, 1, 1, 1, 0, 1, 1, 1, 4, 4, 1, 5, 0, 2, 5, 4, 0, 5, 0, 4, 0, 4, 4, 1, 1, 4, 4, 1, 0, 0, 0, 4, 4, 1, 4, 4, 4])
('1DCE0B4D7EEF94AC', [4, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 2, 3, 3, 2, 3, 2, 3, 2, 3, 4, 4, 4, 3, 2, 4, 2, 1, 3, 3, 5, 5, 5, 3, 3, 3, 1, 3, 2, 2, 3, 3, 3, 3, 2, 3, 5, 5, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 5, 3])
('CFCABC98D249BB4C', [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 4, 4])
('1443AD5D25C4759A', [2, 2, 2, 2, 1, 0, 3, 2, 2, 2, 0, 0, 2, 2, 3, 3, 2, 2, 2, 2, 0, 2, 2, 0, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 0, 0, 2, 2, 2, 2, 2])
('281CBF402E12A731', [5, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 3, 1, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 3, 3, 0, 3, 5, 5, 0, 0, 0, 0, 0, 5, 0, 0, 5, 5, 4, 5, 0, 4, 0, 0, 0, 0, 1, 1, 0, 5, 5, 0, 0, 0, 0, 0])
('1EC755E03D278231', [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5])
('4D10C8F395822024', [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 3, 5, 0, 0, 5, 5, 5, 5, 0, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 0, 0])
('9818AD899C7872E0', [4, 4, 2, 4, 4, 4, 3, 2, 3, 3, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 2, 2, 5, 4, 2, 2, 4, 2, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 2, 4, 2, 4, 3, 2, 4, 4, 4, 4, 4, 0, 2, 4])
('4DBDC194E88960B0', [1, 2, 2, 0, 1, 0, 1, 0, 1, 1, 1, 2, 1, 2, 1, 0, 2, 2, 1, 0, 1, 0, 1, 6, 0, 6, 1, 1, 1, 0, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1])
('64391AF4993B15F8', [1, 1, 1, 1, 5, 5, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])
('855B9CFF9DB17996', [6, 2, 2, 2, 6, 0, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 6, 0, 0, 6, 6, 6, 6, 6, 3, 6, 6, 2, 2, 6, 0, 6, 2, 2, 2, 6, 6, 0, 0, 6, 2, 2, 2, 6, 6, 2, 2, 6, 2, 6, 2, 6, 3, 6, 6, 6, 3, 0, 0, 0, 0])
('7C7FD3042F0BF961', [3, 3, 3, 3, 2, 2, 2, 2, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 2, 2, 0, 2, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 2, 2, 3, 2, 2, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2])
('4F54FD6F311C19B2', [2, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3])
('AE0CB828AD115DEB', [4, 4, 5, 5, 3, 0, 1, 2, 0, 0, 3, 5, 0, 0, 0, 5, 0, 4, 5, 2, 3, 5, 0, 0, 0, 5, 5, 0, 5, 5, 0, 0, 0, 4, 0, 0, 4, 5, 0, 0, 4, 5, 0, 0, 5, 5, 5, 0, 5, 0, 3, 3, 2, 2, 5, 4, 1, 2, 4, 2, 0, 0, 0, 0])
('D26D466B20E32CDC', [1, 6, 2, 2, 2, 2, 4, 4, 2, 4, 2, 2, 4, 4, 1, 4, 2, 6, 4, 4, 1, 6, 1, 1, 1, 4, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 3, 1, 2, 2, 4, 4, 2, 2, 2, 2, 3, 4, 4, 4, 2, 2, 4, 4, 2, 2, 2, 2, 3, 6, 2, 3, 2, 2])
('4805D0932C9F0277', [3, 3, 2, 2, 3, 5, 3, 3, 2, 2, 3, 2, 3, 0, 3, 3, 2, 2, 2, 2, 1, 2, 3, 3, 2, 2, 3, 3, 3, 3, 0, 0, 0, 3, 0, 5, 3, 3, 2, 2, 0, 2, 3, 3, 3, 0, 1, 1, 3, 0, 3, 2, 1, 3, 2, 3, 2, 2, 3, 2, 0, 0, 0, 0])
('B3CF31634A0DD952', [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 2, 2, 4, 4, 2, 2, 4, 2, 4, 4, 1, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 4, 4, 2, 4, 2, 2])
('6BCC278F6535747C', [5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])
('DC513419C0422393', [2, 3, 3, 2, 3, 2, 2, 3, 2, 2, 5, 0, 2, 4, 3, 5, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 0, 0, 2, 2, 2, 3, 3, 3, 2, 2, 2, 0, 5, 0, 0, 2, 3, 2, 2, 2, 5, 3, 3, 0, 0, 2, 5, 0, 0, 0, 0])
